"","subj_idx","rt","response","Affil","rt_log"
"8733",733093513,5.78,"Ingroup Better","Democrat",1.75440368268429
"8734",733093513,1.801,"Ingroup Better","Democrat",0.588342066193819
"8735",733093513,1.515,"Ingroup Better","Democrat",0.415415438961332
"8736",733093513,1.929,"Outgroup Better","Democrat",0.657001733923592
"8737",733093513,3.193,"Ingroup Better","Democrat",1.16096091373265
"8738",733093513,2.049,"Outgroup Better","Democrat",0.717351869256763
"8739",733093513,5.24,"Ingroup Better","Democrat",1.65632149833295
"8740",733093513,0.986,"Outgroup Better","Democrat",-0.0140989243795016
"8741",733093513,0.617,"Ingroup Better","Democrat",-0.482886255076749
"8742",733093513,0.737,"Ingroup Better","Democrat",-0.3051673867928
"8743",733093513,1.135,"Outgroup Better","Democrat",0.126632650933366
"8744",733093513,3.781,"Outgroup Better","Democrat",1.3299885249088
"8745",733093513,0.609,"Outgroup Better","Democrat",-0.49593701127224
"8746",733093513,1.733,"Outgroup Better","Democrat",0.549854010733469
"8747",733093513,1.921,"Outgroup Better","Democrat",0.65284588378642
"8748",733093513,0.655,"Ingroup Better","Democrat",-0.423120043346885
"8749",733093513,0.863,"Ingroup Better","Democrat",-0.147340587898709
"8750",733093513,1.737,"Outgroup Better","Democrat",0.552159487258968
"8751",733093513,0.744,"Ingroup Better","Democrat",-0.295714244149045
"8752",733093513,4.43,"Ingroup Better","Democrat",1.48839958405704
"8753",733093513,1.504,"Ingroup Better","Democrat",0.408128225527648
"8754",733093513,5.627,"Outgroup Better","Democrat",1.72757644045114
"8755",733093513,6.121,"Ingroup Better","Democrat",1.81172548186893
"8756",733093513,2.083,"Ingroup Better","Democrat",0.733809162278835
"8757",733093513,8.61,"Outgroup Better","Democrat",2.15292431843964
"8758",733093513,1.736,"Ingroup Better","Democrat",0.551583616238158
"8759",733093513,6.62,"Outgroup Better","Democrat",1.89009536994892
"8760",733093513,0.948,"Ingroup Better","Democrat",-0.0534007767271153
"8761",733093513,1.24,"Ingroup Better","Democrat",0.215111379616945
"8762",733093513,1.324,"Outgroup Better","Democrat",0.280657457514817
"8763",733093513,1.036,"Ingroup Better","Democrat",0.0353671438372913
"8764",733093513,1.659,"Ingroup Better","Democrat",0.506215011208307
"8765",733093513,1.224,"Outgroup Better","Democrat",0.202124184090134
"8766",733093513,0.614,"Outgroup Better","Democrat",-0.487760350834995
"8767",733093513,1.561,"Outgroup Better","Democrat",0.445326641533295
"8768",733093513,1.739,"Ingroup Better","Democrat",0.553310235372146
"8769",733093513,2.14,"Outgroup Better","Democrat",0.76080582903376
"8770",733093513,1.433,"Ingroup Better","Democrat",0.359770148846035
"8771",733093513,0.501,"Ingroup Better","Democrat",-0.691149177897272
"8772",733093513,9.819,"Ingroup Better","Democrat",2.28431928418715
"8773",733093513,1.855,"Outgroup Better","Democrat",0.617884696059398
"8774",733093513,0.75,"Ingroup Better","Democrat",-0.287682072451781
"8775",733093513,1.493,"Ingroup Better","Democrat",0.400787518557053
"8776",733093513,0.656,"Ingroup Better","Democrat",-0.421594490038048
"8777",733093513,0.72,"Ingroup Better","Democrat",-0.328504066972036
"8778",733093513,4.922,"Outgroup Better","Democrat",1.59371495196886
"8779",733093513,0.809,"Outgroup Better","Democrat",-0.211956361923645
"8780",733093513,0.746,"Outgroup Better","Democrat",-0.293029678778376
"8781",733093513,1.453,"Ingroup Better","Democrat",0.373630384588146
"8782",733093513,5.746,"Ingroup Better","Democrat",1.7485039605571
"8783",733093513,1.947,"Ingroup Better","Democrat",0.666289726390063
"8784",733093513,1.219,"Outgroup Better","Democrat",0.198030850499135
"8785",733093513,5.792,"Ingroup Better","Democrat",1.75647765508342
"8786",733093513,5.517,"Ingroup Better","Democrat",1.70783423429029
"8787",733093513,2.087,"Ingroup Better","Democrat",0.735727628095064
"8788",733093513,0.824,"Outgroup Better","Democrat",-0.193584749072665
"8789",733093513,1.104,"Outgroup Better","Democrat",0.0989399478549036
"8790",733093513,1.641,"Outgroup Better","Democrat",0.495305812107954
"8791",733093513,1.88,"Ingroup Better","Democrat",0.631271776841858
"8792",733093513,3.316,"Ingroup Better","Democrat",1.19875923727305
"8793",733093513,1.658,"Outgroup Better","Democrat",0.505612056713103
"8794",733093513,1.969,"Ingroup Better","Democrat",0.677525799656989
"8795",733093513,0.666,"Ingroup Better","Democrat",-0.406465608441748
"8796",733093513,0.745,"Outgroup Better","Democrat",-0.294371060602578
"8797",733093513,0.65,"Ingroup Better","Democrat",-0.430782916092454
"8798",733093513,0.696,"Ingroup Better","Democrat",-0.362405618647717
"8799",733093513,1.263,"Outgroup Better","Democrat",0.233489843368354
"8800",733093513,1.826,"Outgroup Better","Democrat",0.602127782172777
"8801",749079099,1.43,"Outgroup Better","Democrat",0.357674444271816
"8802",749079099,0.711,"Outgroup Better","Democrat",-0.341082849178896
"8803",749079099,1.515,"Ingroup Better","Democrat",0.415415438961332
"8804",749079099,0.463,"Ingroup Better","Democrat",-0.770028224895903
"8805",749079099,0.75,"Ingroup Better","Democrat",-0.287682072451781
"8806",749079099,1.193,"Ingroup Better","Democrat",0.176471143115779
"8807",749079099,2.101,"Outgroup Better","Democrat",0.742413421862863
"8808",749079099,0.55,"Outgroup Better","Democrat",-0.59783700075562
"8809",749079099,0.833,"Ingroup Better","Democrat",-0.182721636815294
"8810",749079099,0.636,"Ingroup Better","Democrat",-0.452556715642015
"8811",749079099,0.729,"Outgroup Better","Democrat",-0.316081546973479
"8812",749079099,0.93,"Outgroup Better","Democrat",-0.0725706928348354
"8813",749079099,0.23,"Ingroup Better","Democrat",-1.46967597005894
"8814",749079099,0.858,"Ingroup Better","Democrat",-0.153151179494175
"8815",749079099,4.592,"Ingroup Better","Democrat",1.52431565901727
"8816",749079099,0.884,"Ingroup Better","Democrat",-0.123298216344494
"8817",749079099,0.77,"Ingroup Better","Democrat",-0.261364764134408
"8818",749079099,0.551,"Ingroup Better","Democrat",-0.596020469829223
"8819",749079099,0.519,"Ingroup Better","Democrat",-0.655851395816248
"8820",749079099,0.831,"Outgroup Better","Democrat",-0.185125484126689
"8821",749079099,1.152,"Outgroup Better","Democrat",0.141499562273699
"8822",749079099,1.141,"Outgroup Better","Democrat",0.131905070879939
"8823",749079099,0.54,"Outgroup Better","Democrat",-0.616186139423817
"8824",749079099,0.605,"Outgroup Better","Democrat",-0.502526820951296
"8825",749079099,0.545,"Ingroup Better","Democrat",-0.606969484318893
"8826",749079099,0.618,"Ingroup Better","Democrat",-0.481266821524446
"8827",749079099,0.738,"Ingroup Better","Democrat",-0.303811454381665
"8828",749079099,0.484,"Ingroup Better","Democrat",-0.725670372265505
"8829",749079099,0.505,"Ingroup Better","Democrat",-0.683196849706777
"8830",749079099,1.759,"Outgroup Better","Democrat",0.564745465755421
"8831",749079099,0.853,"Ingroup Better","Democrat",-0.158995731490458
"8832",749079099,1.087,"Ingroup Better","Democrat",0.0834216081390724
"8833",749079099,0.685,"Outgroup Better","Democrat",-0.378336440719912
"8834",749079099,1.727,"Outgroup Better","Democrat",0.546385799164542
"8835",749079099,0.698,"Ingroup Better","Democrat",-0.359536176219765
"8836",749079099,0.397,"Ingroup Better","Democrat",-0.923818998294947
"8837",749079099,0.552,"Ingroup Better","Democrat",-0.594207232705042
"8838",749079099,0.326,"Outgroup Better","Democrat",-1.12085789761543
"8839",749079099,0.77,"Outgroup Better","Democrat",-0.261364764134408
"8840",749079099,0.684,"Ingroup Better","Democrat",-0.379797361359587
"8841",749079099,0.844,"Ingroup Better","Democrat",-0.16960278438618
"8842",749079099,0.636,"Outgroup Better","Democrat",-0.452556715642015
"8843",749079099,0.685,"Ingroup Better","Democrat",-0.378336440719912
"8844",749079099,0.657,"Ingroup Better","Democrat",-0.420071260497527
"8845",749079099,0.755,"Outgroup Better","Democrat",-0.281037529733112
"8846",749079099,0.511,"Ingroup Better","Democrat",-0.671385688778433
"8847",749079099,0.697,"Ingroup Better","Democrat",-0.360969868221613
"8848",749079099,0.894,"Ingroup Better","Democrat",-0.112049503808623
"8849",749079099,0.519,"Ingroup Better","Democrat",-0.655851395816248
"8850",749079099,0.445,"Ingroup Better","Democrat",-0.809680996815897
"8851",749079099,0.717,"Ingroup Better","Democrat",-0.332679438382517
"8852",749079099,5.785,"Ingroup Better","Democrat",1.75526836064564
"8853",749079099,0.27,"Ingroup Better","Democrat",-1.30933331998376
"8854",749079099,0.73,"Ingroup Better","Democrat",-0.3147107448397
"8855",749079099,0.947,"Ingroup Better","Democrat",-0.0544561857960589
"8856",749079099,0.657,"Outgroup Better","Democrat",-0.420071260497527
"8857",749079099,0.643,"Outgroup Better","Democrat",-0.441610554744518
"8858",749079099,0.75,"Outgroup Better","Democrat",-0.287682072451781
"8859",749079099,0.723,"Outgroup Better","Democrat",-0.324346056823372
"8860",749079099,0.531,"Ingroup Better","Democrat",-0.632993257740198
"8861",749079099,1.405,"Ingroup Better","Democrat",0.340037302785709
"8862",749079099,0.59,"Ingroup Better","Democrat",-0.527632742082372
"8863",749079099,0.871,"Ingroup Better","Democrat",-0.138113302129634
"8864",749079099,0.416,"Ingroup Better","Democrat",-0.877070018720874
"8865",749079099,1.577,"Ingroup Better","Democrat",0.455524307980901
"8866",749079099,0.803,"Outgroup Better","Democrat",-0.219400565035375
"8867",749079099,0.768,"Ingroup Better","Democrat",-0.263965545834465
"8868",749079099,0.592,"Ingroup Better","Democrat",-0.524248644098131
"8869",749079099,0.939,"Ingroup Better","Democrat",-0.0629397997738742
"8870",749079099,0.704,"Outgroup Better","Democrat",-0.350976922824095
"8871",749079099,0.192,"Outgroup Better","Democrat",-1.65025990695436
"8872",749079099,0.592,"Outgroup Better","Democrat",-0.524248644098131
"8873",749079099,0.436,"Ingroup Better","Democrat",-0.830113035633103
"8874",749079099,2.794,"Outgroup Better","Democrat",1.02747426083477
"8875",749079099,0.964,"Outgroup Better","Democrat",-0.0366639843715915
"8876",749079099,0.24,"Ingroup Better","Democrat",-1.42711635564015
"8877",749079099,0.022,"Outgroup Better","Democrat",-3.81671282562382
"8878",749079099,0.792,"Ingroup Better","Democrat",-0.233193887167711
"8879",749079099,0.808,"Ingroup Better","Democrat",-0.213193220461042
"8880",749079099,0.792,"Ingroup Better","Democrat",-0.233193887167711
"8881",755075290,0.137,"Outgroup Better","Republican",-1.98777435315401
"8882",755075290,0.127,"Outgroup Better","Republican",-2.06356819252355
"8883",755075290,0,"Outgroup Better","Republican",NA
"8884",755075290,0.056,"Ingroup Better","Republican",-2.88240358824699
"8885",755075290,0.184,"Outgroup Better","Republican",-1.69281952137315
"8886",755075290,0.058,"Ingroup Better","Republican",-2.84731226843572
"8887",755075290,0.124,"Ingroup Better","Republican",-2.0874737133771
"8888",755075290,0.051,"Ingroup Better","Republican",-2.97592964625781
"8889",755075290,0.081,"Ingroup Better","Republican",-2.5133061243097
"8890",755075290,0.112,"Outgroup Better","Republican",-2.18925640768704
"8891",755075290,0,"Ingroup Better","Republican",NA
"8892",755075290,0.134,"Ingroup Better","Republican",-2.00991547903123
"8893",755075290,0,"Ingroup Better","Republican",NA
"8894",755075290,0.212,"Ingroup Better","Republican",-1.55116900431012
"8895",755075290,0.109,"Ingroup Better","Republican",-2.21640739675299
"8896",755075290,0.179,"Ingroup Better","Republican",-1.72036947314138
"8897",755075290,0.09,"Ingroup Better","Republican",-2.40794560865187
"8898",755075290,0.094,"Ingroup Better","Republican",-2.36446049671213
"8899",755075290,0.088,"Outgroup Better","Republican",-2.43041846450393
"8900",755075290,0.024,"Ingroup Better","Republican",-3.72970144863419
"8901",755075290,0.068,"Ingroup Better","Republican",-2.68824757380603
"8902",755075290,0.059,"Outgroup Better","Republican",-2.83021783507642
"8903",755075290,0.17,"Ingroup Better","Republican",-1.77195684193188
"8904",755075290,0.047,"Ingroup Better","Republican",-3.05760767727208
"8905",755075290,0.064,"Outgroup Better","Republican",-2.74887219562247
"8906",755075290,0.044,"Ingroup Better","Republican",-3.12356564506388
"8907",755075290,0.114,"Outgroup Better","Republican",-2.17155683058764
"8908",755075290,0.079,"Outgroup Better","Republican",-2.53830742651512
"8909",755075290,0.093,"Ingroup Better","Republican",-2.37515578582888
"8910",755075290,0.031,"Outgroup Better","Republican",-3.47376807449699
"8911",755075290,0.137,"Outgroup Better","Republican",-1.98777435315401
"8912",755075290,0.042,"Ingroup Better","Republican",-3.17008566069877
"8913",755075290,0.049,"Outgroup Better","Republican",-3.01593498087151
"8914",755075290,0.032,"Ingroup Better","Republican",-3.44201937618241
"8915",755075290,0,"Ingroup Better","Republican",NA
"8916",755075290,0.131,"Ingroup Better","Republican",-2.03255795578099
"8917",755075290,0,"Ingroup Better","Republican",NA
"8918",755075290,0.03,"Outgroup Better","Republican",-3.50655789731998
"8919",755075290,0.044,"Outgroup Better","Republican",-3.12356564506388
"8920",755075290,0.138,"Ingroup Better","Republican",-1.98050159382493
"8921",755075290,0,"Outgroup Better","Republican",NA
"8922",755075290,0,"Ingroup Better","Republican",NA
"8923",755075290,0.084,"Ingroup Better","Republican",-2.47693848013882
"8924",755075290,0.103,"Outgroup Better","Republican",-2.2730262907525
"8925",755075290,0.074,"Ingroup Better","Republican",-2.60369018577797
"8926",755075290,0.21,"Outgroup Better","Republican",-1.56064774826467
"8927",755075290,0.022,"Outgroup Better","Republican",-3.81671282562382
"8928",755075290,0.025,"Ingroup Better","Republican",-3.68887945411394
"8929",755075290,0,"Ingroup Better","Republican",NA
"8930",755075290,0.11,"Ingroup Better","Republican",-2.20727491318972
"8931",755075290,0,"Ingroup Better","Republican",NA
"8932",755075290,0.212,"Outgroup Better","Republican",-1.55116900431012
"8933",755075290,0.067,"Outgroup Better","Republican",-2.70306265959117
"8934",755075290,0.057,"Outgroup Better","Republican",-2.86470401114759
"8935",755075290,0.137,"Ingroup Better","Republican",-1.98777435315401
"8936",755075290,0.061,"Ingroup Better","Republican",-2.79688141480883
"8937",755075290,0.227,"Ingroup Better","Republican",-1.48280526150073
"8938",755075290,0.051,"Ingroup Better","Republican",-2.97592964625781
"8939",755075290,0.059,"Outgroup Better","Republican",-2.83021783507642
"8940",755075290,0.095,"Outgroup Better","Republican",-2.3538783873816
"8941",755075290,0.095,"Outgroup Better","Republican",-2.3538783873816
"8942",755075290,0.106,"Ingroup Better","Republican",-2.24431618487007
"8943",755075290,0.096,"Ingroup Better","Republican",-2.3434070875143
"8944",755075290,0.05,"Outgroup Better","Republican",-2.99573227355399
"8945",755075290,0.129,"Ingroup Better","Republican",-2.04794287462046
"8946",755075290,0.224,"Outgroup Better","Republican",-1.4961092271271
"8947",755075290,0.195,"Ingroup Better","Republican",-1.63475572041839
"8948",755075290,0,"Ingroup Better","Republican",NA
"8949",755075290,0.2,"Ingroup Better","Republican",-1.6094379124341
"8950",755075290,0.11,"Outgroup Better","Republican",-2.20727491318972
"8951",755075290,0.056,"Ingroup Better","Republican",-2.88240358824699
"8952",755075290,0.099,"Ingroup Better","Republican",-2.31263542884755
"8953",755075290,0.196,"Ingroup Better","Republican",-1.62964061975162
"8954",755075290,0.055,"Outgroup Better","Republican",-2.90042209374967
"8955",755075290,0.034,"Outgroup Better","Republican",-3.38139475436598
"8956",755075290,0.212,"Ingroup Better","Republican",-1.55116900431012
"8957",755075290,0.166,"Outgroup Better","Republican",-1.79576749062559
"8958",755075290,0.065,"Ingroup Better","Republican",-2.7333680090865
"8959",755075290,0.219,"Ingroup Better","Republican",-1.51868354916564
"8960",755075290,0.076,"Ingroup Better","Republican",-2.57702193869581
"9041",770588123,2.426,"Ingroup Better","Republican",0.886243810521858
"9042",770588123,2.365,"Outgroup Better","Republican",0.860778021943896
"9043",770588123,1.136,"Outgroup Better","Republican",0.12751332029896
"9044",770588123,1.5,"Ingroup Better","Republican",0.405465108108164
"9045",770588123,0.785,"Outgroup Better","Republican",-0.242071561199729
"9046",770588123,2.016,"Ingroup Better","Republican",0.701115350209122
"9047",770588123,0.956,"Ingroup Better","Republican",-0.0449973659307358
"9048",770588123,3.272,"Ingroup Better","Republican",1.1854014187405
"9049",770588123,0.639,"Outgroup Better","Republican",-0.447850824604602
"9050",770588123,1.393,"Ingroup Better","Republican",0.331459694797669
"9051",770588123,3.307,"Outgroup Better","Republican",1.19604143399966
"9052",770588123,0.845,"Ingroup Better","Republican",-0.168418651624963
"9053",770588123,1.79,"Ingroup Better","Republican",0.582215619852664
"9054",770588123,1.241,"Outgroup Better","Republican",0.21591750622247
"9055",770588123,1.414,"Ingroup Better","Republican",0.346422567474381
"9056",770588123,5.183,"Outgroup Better","Republican",1.64538403920757
"9057",770588123,1.588,"Outgroup Better","Republican",0.462475362824944
"9058",770588123,4.309,"Ingroup Better","Republican",1.4607058586337
"9059",770588123,1.341,"Ingroup Better","Republican",0.293415604299541
"9060",770588123,0.995,"Ingroup Better","Republican",-0.00501254182354429
"9061",770588123,2.142,"Outgroup Better","Republican",0.761739972025557
"9062",770588123,1.842,"Ingroup Better","Republican",0.610851937833115
"9063",770588123,1.777,"Outgroup Better","Republican",0.574926549172514
"9064",770588123,0.941,"Ingroup Better","Republican",-0.0608121393967575
"9065",770588123,1.394,"Outgroup Better","Republican",0.332177312338332
"9066",770588123,2.041,"Ingroup Better","Republican",0.713439883827708
"9067",770588123,0.16,"Ingroup Better","Republican",-1.83258146374831
"9068",770588123,0.9,"Outgroup Better","Republican",-0.105360515657826
"9069",770588123,0,"Outgroup Better","Republican",NA
"9070",770588123,1.411,"Ingroup Better","Republican",0.344298672870677
"9071",770588123,0.033,"Ingroup Better","Republican",-3.41124771751566
"9072",770588123,1.151,"Outgroup Better","Republican",0.140631129739746
"9073",770588123,1.038,"Ingroup Better","Republican",0.0372957847436969
"9074",770588123,3.39,"Outgroup Better","Republican",1.22082992139236
"9075",770588123,1.751,"Outgroup Better","Republican",0.560187053303715
"9076",770588123,0.546,"Ingroup Better","Republican",-0.605136303237232
"9077",770588123,2.114,"Ingroup Better","Republican",0.748581887448046
"9078",770588123,0.116,"Ingroup Better","Republican",-2.15416508787577
"9079",770588123,0.063,"Outgroup Better","Republican",-2.7646205525906
"9080",770588123,0.617,"Outgroup Better","Republican",-0.482886255076749
"9081",770588123,0.956,"Ingroup Better","Republican",-0.0449973659307358
"9082",770588123,1.374,"Outgroup Better","Republican",0.317726193800158
"9083",770588123,1.299,"Ingroup Better","Republican",0.261594737688462
"9084",770588123,1.097,"Outgroup Better","Republican",0.0925791812930932
"9085",770588123,2.528,"Outgroup Better","Republican",0.927428476284611
"9086",770588123,0.618,"Outgroup Better","Republican",-0.481266821524446
"9087",770588123,0.376,"Outgroup Better","Republican",-0.978166135592243
"9088",770588123,0.62,"Outgroup Better","Republican",-0.478035800943
"9089",770588123,0.282,"Outgroup Better","Republican",-1.26584820804402
"9090",770588123,0.856,"Outgroup Better","Republican",-0.155484902840395
"9091",770588123,0.605,"Outgroup Better","Republican",-0.502526820951296
"9092",770588123,0.79,"Ingroup Better","Republican",-0.23572233352107
"9093",770588123,1.954,"Ingroup Better","Republican",0.669878553620591
"9094",770588123,1.893,"Outgroup Better","Republican",0.638162872227186
"9095",770588123,1.558,"Ingroup Better","Republican",0.443402947448557
"9096",770588123,4.269,"Ingroup Better","Republican",1.45137960777582
"9097",770588123,2.41,"Outgroup Better","Republican",0.879626747502564
"9098",770588123,1.546,"Outgroup Better","Republican",0.43567095016523
"9099",770588123,1.475,"Ingroup Better","Republican",0.388657989791783
"9100",770588123,1.731,"Ingroup Better","Republican",0.548699276194072
"9101",770588123,2.283,"Ingroup Better","Republican",0.825490367547658
"9102",770588123,0.652,"Outgroup Better","Republican",-0.427710717055484
"9103",770588123,0.794,"Outgroup Better","Republican",-0.230671817735001
"9104",770588123,0,"Outgroup Better","Republican",NA
"9105",770588123,14.311,"Ingroup Better","Republican",2.66102847232874
"9106",770588123,0.959,"Outgroup Better","Republican",-0.0418642040986989
"9107",770588123,3.634,"Outgroup Better","Republican",1.29033396997398
"9108",770588123,1.12,"Outgroup Better","Republican",0.113328685307003
"9109",770588123,1.521,"Outgroup Better","Republican",0.419368013277156
"9110",770588123,1.244,"Outgroup Better","Republican",0.218331994316988
"9111",770588123,3.844,"Outgroup Better","Republican",1.34651349110805
"9112",770588123,3.669,"Outgroup Better","Republican",1.29991914537314
"9113",770588123,1.637,"Outgroup Better","Republican",0.492865298388998
"9114",770588123,1.831,"Ingroup Better","Republican",0.604862265692374
"9115",770588123,0.912,"Ingroup Better","Republican",-0.0921152889078056
"9116",770588123,0.188,"Ingroup Better","Republican",-1.67131331615219
"9117",770588123,0.281,"Ingroup Better","Republican",-1.26940060964839
"9118",770588123,0,"Ingroup Better","Republican",NA
"9119",770588123,0.849,"Ingroup Better","Republican",-0.16369609267079
"9120",770588123,0.968,"Outgroup Better","Republican",-0.0325231917055601
"9121",778697233,0.54,"Ingroup Better","Republican",-0.616186139423817
"9122",778697233,0.833,"Ingroup Better","Republican",-0.182721636815294
"9123",778697233,0.964,"Outgroup Better","Republican",-0.0366639843715915
"9124",778697233,0.17,"Outgroup Better","Republican",-1.77195684193188
"9125",778697233,0.922,"Ingroup Better","Republican",-0.0812100554255432
"9126",778697233,0.872,"Ingroup Better","Republican",-0.136965855073157
"9127",778697233,0.584,"Outgroup Better","Republican",-0.53785429615391
"9128",778697233,0.823,"Ingroup Better","Republican",-0.194799078305067
"9129",778697233,0.882,"Ingroup Better","Republican",-0.125563222975346
"9130",778697233,0.86,"Outgroup Better","Republican",-0.150822889734584
"9131",778697233,0.898,"Outgroup Better","Republican",-0.107585210679937
"9132",778697233,2.323,"Outgroup Better","Republican",0.842859453788272
"9133",778697233,2.399,"Outgroup Better","Republican",0.875051983857558
"9134",778697233,2.531,"Ingroup Better","Republican",0.928614481562987
"9135",778697233,0.895,"Outgroup Better","Republican",-0.110931560707282
"9136",778697233,0.983,"Ingroup Better","Republican",-0.0171461588349705
"9137",778697233,0.84,"Outgroup Better","Republican",-0.174353387144778
"9138",778697233,0.922,"Outgroup Better","Republican",-0.0812100554255432
"9139",778697233,0.54,"Outgroup Better","Republican",-0.616186139423817
"9140",778697233,0.922,"Ingroup Better","Republican",-0.0812100554255432
"9141",778697233,0.862,"Ingroup Better","Republican",-0.148500008318444
"9142",778697233,0.809,"Outgroup Better","Republican",-0.211956361923645
"9143",778697233,0.856,"Ingroup Better","Republican",-0.155484902840395
"9144",778697233,2.319,"Outgroup Better","Republican",0.841136058273395
"9145",778697233,0.625,"Outgroup Better","Republican",-0.470003629245736
"9146",778697233,2.163,"Ingroup Better","Republican",0.771496146970922
"9147",778697233,0.858,"Outgroup Better","Republican",-0.153151179494175
"9148",778697233,2.265,"Outgroup Better","Republican",0.817574758934997
"9149",778697233,0.823,"Ingroup Better","Republican",-0.194799078305067
"9150",778697233,0.477,"Outgroup Better","Republican",-0.740238788093796
"9151",778697233,3.532,"Outgroup Better","Republican",1.26186428274171
"9152",778697233,0.647,"Outgroup Better","Republican",-0.435408984481236
"9153",778697233,2.07,"Outgroup Better","Republican",0.727548607277278
"9154",778697233,0.93,"Outgroup Better","Republican",-0.0725706928348354
"9155",778697233,0.925,"Ingroup Better","Republican",-0.0779615414697118
"9156",778697233,0.057,"Ingroup Better","Republican",-2.86470401114759
"9157",778697233,2.406,"Ingroup Better","Republican",0.877965617552487
"9158",778697233,0.68,"Outgroup Better","Republican",-0.385662480811985
"9159",778697233,4.192,"Ingroup Better","Republican",1.43317794701874
"9160",778697233,0.772,"Ingroup Better","Republican",-0.258770728957361
"9161",778697233,2.345,"Outgroup Better","Republican",0.852285401898243
"9162",778697233,1.228,"Ingroup Better","Republican",0.205386829724951
"9163",778697233,0.865,"Outgroup Better","Republican",-0.145025772050258
"9164",778697233,0.173,"Outgroup Better","Republican",-1.75446368448436
"9165",778697233,2.479,"Outgroup Better","Republican",0.907855253053053
"9166",778697233,0.847,"Outgroup Better","Republican",-0.166054584330083
"9167",778697233,0.523,"Ingroup Better","Republican",-0.648173814917214
"9168",778697233,0.813,"Ingroup Better","Republican",-0.207024169434327
"9169",778697233,0.876,"Ingroup Better","Republican",-0.132389188045746
"9170",778697233,0.48,"Ingroup Better","Republican",-0.7339691750802
"9171",778697233,0.889,"Outgroup Better","Republican",-0.117658043468232
"9172",778697233,2.167,"Outgroup Better","Republican",0.773343722554222
"9173",778697233,5.57,"Ingroup Better","Republican",1.71739505393919
"9174",778697233,2.116,"Outgroup Better","Republican",0.749527513996053
"9175",778697233,0.782,"Ingroup Better","Republican",-0.245900538436826
"9176",778697233,2.333,"Outgroup Better","Republican",0.847154993039293
"9177",778697233,0.814,"Outgroup Better","Republican",-0.205794912979597
"9178",778697233,0.921,"Outgroup Better","Republican",-0.0822952427268302
"9179",778697233,0.722,"Ingroup Better","Republican",-0.325730140089311
"9180",778697233,0.523,"Ingroup Better","Republican",-0.648173814917214
"9181",778697233,0.724,"Outgroup Better","Republican",-0.322963886596421
"9182",778697233,3.342,"Ingroup Better","Republican",1.2065694301732
"9183",778697233,0.096,"Outgroup Better","Republican",-2.3434070875143
"9184",778697233,3.744,"Ingroup Better","Republican",1.32015455861535
"9185",778697233,2.299,"Outgroup Better","Republican",0.832474245781044
"9186",778697233,0.823,"Outgroup Better","Republican",-0.194799078305067
"9187",778697233,0.462,"Outgroup Better","Republican",-0.772190387900398
"9188",778697233,2.629,"Outgroup Better","Republican",0.966603545747744
"9189",778697233,0.831,"Outgroup Better","Republican",-0.185125484126689
"9190",778697233,0.7,"Ingroup Better","Republican",-0.356674943938732
"9191",778697233,0.988,"Outgroup Better","Republican",-0.0120725812342692
"9192",778697233,2.818,"Outgroup Better","Republican",1.03602741347649
"9193",778697233,2.122,"Ingroup Better","Republican",0.752359040191791
"9194",778697233,0.847,"Outgroup Better","Republican",-0.166054584330083
"9195",778697233,0.778,"Outgroup Better","Republican",-0.251028754803745
"9196",778697233,0.873,"Outgroup Better","Republican",-0.135819723142535
"9197",778697233,0.834,"Ingroup Better","Republican",-0.18152187662339
"9198",778697233,0.856,"Ingroup Better","Republican",-0.155484902840395
"9199",778697233,0.623,"Ingroup Better","Republican",-0.473208760194684
"9200",778697233,3.18,"Outgroup Better","Republican",1.15688119679209
"9201",779970594,0.012,"Ingroup Better","Democrat",-4.42284862919414
"9202",779970594,1.282,"Ingroup Better","Democrat",0.248421358498478
"9203",779970594,1.497,"Ingroup Better","Democrat",0.403463105437491
"9204",779970594,0.237,"Ingroup Better","Democrat",-1.43969513784701
"9205",779970594,0.364,"Ingroup Better","Democrat",-1.0106014113454
"9206",779970594,0.927,"Ingroup Better","Democrat",-0.0758017134162818
"9207",779970594,0.673,"Ingroup Better","Democrat",-0.396009949337409
"9209",779970594,0.225,"Ingroup Better","Democrat",-1.49165487677772
"9210",779970594,0.228,"Ingroup Better","Democrat",-1.4784096500277
"9211",779970594,0.07,"Ingroup Better","Democrat",-2.65926003693278
"9212",779970594,0.198,"Ingroup Better","Democrat",-1.6194882482876
"9213",779970594,0.084,"Ingroup Better","Democrat",-2.47693848013882
"9214",779970594,2.104,"Outgroup Better","Democrat",0.743840294875463
"9215",779970594,0.083,"Ingroup Better","Democrat",-2.48891467118554
"9216",779970594,0.325,"Outgroup Better","Democrat",-1.1239300966524
"9217",779970594,0.286,"Ingroup Better","Democrat",-1.25176346816228
"9218",779970594,0.082,"Ingroup Better","Democrat",-2.50103603171788
"9219",779970594,0,"Ingroup Better","Democrat",NA
"9220",779970594,1.603,"Outgroup Better","Democrat",0.471876873627416
"9222",779970594,1.48,"Ingroup Better","Democrat",0.392042087776024
"9223",779970594,0.128,"Ingroup Better","Democrat",-2.05572501506252
"9224",779970594,0.73,"Ingroup Better","Democrat",-0.3147107448397
"9225",779970594,0.03,"Outgroup Better","Democrat",-3.50655789731998
"9226",779970594,1.215,"Ingroup Better","Democrat",0.194744076792512
