subj_idx,stim_n,stim_weight,rt,response,condition
48977487,-0.004356061,-13.59863837,1.474,0,1
48977487,-0.004356061,-16.59863837,1.712,1,0
48977487,-0.004356061,-0.598638372,1.67,1,1
48977487,-2.004356061,-1.598638372,1.988,1,0
48977487,1.995643939,9.734694961,1.655,1,1
48977487,-0.004356061,10.90136163,2.146,1,1
48977487,-0.004356061,0.401361628,2.002,0,0
48977487,-0.004356061,12.73469496,4.289,1,1
48977487,-0.004356061,-11.59863837,1.691,1,0
48977487,-2.004356061,-9.931971705,2.334,0,1
48977487,1.995643939,9.068028295,1.53,1,1
48977487,-0.004356061,6.068028295,4.708,0,0
48977487,1.995643939,11.73469496,1.418,0,0
48977487,-0.004356061,3.401361628,2.29,1,1
48977487,-2.004356061,1.401361628,2.242,0,1
48977487,1.995643939,2.401361628,4.61,0,0
48977487,-0.004356061,0.901361628,1.54,1,1
48977487,3.995643939,-5.198638372,4.589,0,0
48977487,-2.004356061,11.06802829,1.693,0,0
48977487,-0.004356061,-6.098638372,2.416,1,1
48977487,-0.004356061,10.40136163,1.83,1,1
48977487,-0.004356061,13.40136163,2.421,0,0
48977487,2.995643939,-5.348638372,3.944,0,0
48977487,-0.004356061,15.90136163,1.918,1,1
48977487,-5.004356061,-7.455781229,9.582,0,1
48977487,1.995643939,12.06802829,1.485,0,0
48977487,3.995643939,2.001361628,4.812,0,0
48977487,-4.004356061,-9.998638372,4.608,1,0
48977487,-0.004356061,23.40136163,1.716,1,1
48977487,0.995643939,-12.51530504,5.82,0,0
48977487,-4.004356061,1.901361628,8.094,1,0
48977487,-2.004356061,-2.598638372,2.058,0,1
48977487,1.995643939,-38.59863837,1.665,0,1
48977487,-2.004356061,-4.931971705,7.093,1,0
56470734,1.995643939,-1.265305039,1.401,0,0
56470734,2.995643939,-4.431971705,8.636,0,0
56470734,0.995643939,9.234694961,2.535,1,0
56470734,-3.004356061,-4.998638372,5.57,0,0
56470734,-4.004356061,22.40136163,4.019,1,0
56470734,-3.004356061,6.501361628,6.753,0,1
56470734,3.995643939,4.026361628,13.188,0,0
56470734,2.995643939,-1.598638372,8.77,1,1
56470734,0.995643939,-4.265305039,6.203,1,1
56470734,-4.004356061,-5.693876467,10.287,1,0
56470734,2.995643939,-6.634352658,12.121,0,0
56470734,-0.004356061,-13.59863837,1.601,0,0
56470734,1.995643939,-2.848638372,4.519,0,0
56470734,-0.004356061,8.151361628,7.687,1,1
56470734,-4.004356061,5.734694961,8.468,1,1
56470734,0.995643939,-4.498638372,12.937,1,1
56470734,1.995643939,-0.973638372,16.471,1,1
56470734,-2.004356061,6.601361628,7.487,1,0
56470734,-4.004356061,-5.431971705,7.17,1,0
56470734,1.995643939,-9.848638372,10.303,1,1
56470734,1.995643939,5.068028295,1.34,1,1
56470734,-0.004356061,-5.098638372,1.684,1,1
56470734,-3.004356061,-3.848638372,3.834,1,0
56470734,-2.004356061,4.734694961,1.668,1,1
56470734,-2.004356061,1.734694961,2.401,0,1
56470734,-2.004356061,-2.598638372,1.451,1,0
56470734,-0.004356061,4.901361628,1.852,1,0
56470734,-2.004356061,5.068028295,1.018,0,1
56470734,3.995643939,0.001361628,4.602,1,1
56470734,0.995643939,11.06802829,6.125,0,0
56470734,1.995643939,5.901361628,11.154,0,0
56470734,-0.004356061,10.40136163,1.784,1,0
56470734,-0.004356061,-4.098638372,1.201,0,0
56470734,-0.004356061,-9.098638372,1.121,1,0
56470734,-0.004356061,3.401361628,1.116,0,0
56470734,-0.004356061,31.90136163,1.133,0,0
56470734,1.995643939,25.06802829,1.901,1,1
56470734,-2.004356061,-21.59863837,1.085,1,1
56470734,-2.004356061,-10.26530504,1.067,1,0
56470734,-0.004356061,19.90136163,1.118,1,1
56470734,-0.004356061,-6.098638372,1.217,1,1
56470734,-2.004356061,-1.265305039,1.118,0,1
56470734,-2.004356061,-4.265305039,1.068,0,0
56470734,1.995643939,-2.265305039,2.365,1,0
56470734,-0.004356061,-1.098638372,2.434,1,1
56470734,-0.004356061,-19.09863837,2.168,0,0
56470734,-2.004356061,0.401361628,1.684,0,0
56470734,-0.004356061,2.901361628,1.735,1,0
56470734,-0.004356061,-3.598638372,1.984,1,0
56470734,-0.004356061,20.90136163,1.401,0,0
56470734,-2.004356061,8.068028295,2.168,0,1
56470734,1.995643939,5.401361628,1.534,1,0
56470734,-3.004356061,-4.348638372,2.586,1,0
56470734,-0.004356061,-8.098638372,1.451,0,1
56470734,1.995643939,-3.598638372,1.368,1,0
56470734,-2.004356061,-14.26530504,1.168,1,1
56470734,-2.004356061,4.068028295,2.068,1,0
56470734,-2.004356061,1.734694961,1.668,1,0
56470734,-2.004356061,28.06802829,1.301,0,1
56470734,-0.004356061,-13.59863837,1.634,1,1
56470734,1.995643939,-0.931971705,2.118,1,0
56470734,-0.004356061,-5.598638372,1.901,0,1
56470734,1.995643939,2.068028295,1.535,0,0
56470734,-3.004356061,-8.848638372,2.519,1,1
56470734,-2.004356061,0.068028295,2.067,0,1
56470734,-2.004356061,-11.93197171,1.535,1,0
56470734,1.995643939,-5.598638372,1.025,1,0
56470734,-0.004356061,-4.098638372,1.534,1,0
56470734,-0.004356061,-8.598638372,4.469,1,0
56470734,-0.004356061,-9.598638372,2.04,0,0
56470734,1.995643939,3.401361628,4.161,1,1
56470734,-1.004356061,0.068028295,2.585,1,1
56470734,2.995643939,-12.59863837,3.735,0,0
56470734,2.995643939,9.901361628,2.918,0,0
56470734,-2.004356061,7.068028295,1.073,0,1
74263281,-1.004356061,-14.76530504,3.551,0,1
74263281,0.995643939,3.151361628,5.656,1,1
74263281,-1.004356061,1.651361628,6.754,0,0
74263281,-2.004356061,2.734694961,1.795,0,1
74263281,-2.004356061,18.90136163,5.242,0,0
74263281,-2.004356061,-4.348638372,4.341,0,1
74263281,1.995643939,6.901361628,4.353,0,1
74263281,0.995643939,-0.265305039,2.977,1,1
74263281,1.995643939,7.401361628,2.248,1,1
74263281,-1.004356061,-8.015305039,6.652,1,1
74263281,-0.004356061,1.401361628,2.094,1,1
74263281,2.995643939,5.151361628,3.214,1,1
74263281,0.995643939,20.40136163,3.286,1,1
74263281,-3.004356061,-2.098638372,3.832,0,1
74263281,-1.004356061,-20.26530504,3.823,0,1
74263281,-3.004356061,13.90136163,6.202,1,1
74263281,2.995643939,-0.598638372,2.791,0,0
74263281,-3.004356061,2.651361628,3.39,1,0
74263281,-2.004356061,-11.09863837,4.325,1,0
74263281,-1.004356061,-0.431971705,6.014,1,0
74263281,-1.004356061,3.068028295,6.398,1,1
74263281,2.995643939,4.401361628,2.742,1,1
74263281,1.995643939,21.90136163,4.663,1,1
74263281,-1.004356061,-0.015305039,5.739,1,1
74263281,0.995643939,0.734694961,2.633,0,0
74263281,0.995643939,-0.765305039,3.479,1,1
74263281,-2.004356061,15.90136163,4.354,1,1
74263281,-2.004356061,15.40136163,5.36,0,0
74263281,2.995643939,3.901361628,3.524,1,1
74263281,-0.004356061,4.068028295,5.27,0,0
74263281,-3.004356061,-3.098638372,6.746,1,0
74263281,-2.004356061,9.401361628,5.077,1,1
74263281,-3.004356061,0.151361628,3.229,1,0
74263281,1.995643939,-2.265305039,7.422,0,0
74263281,-3.004356061,10.30136163,6.537,1,1
74263281,1.995643939,5.901361628,4.694,1,1
74263281,-2.004356061,-13.93197171,2.329,0,1
74263281,0.995643939,0.401361628,3.5,0,0
74263281,-0.004356061,-4.265305039,4.886,1,1
74263281,3.995643939,-9.198638372,4.381,0,0
74263281,0.995643939,5.484694961,5.979,1,1
74263281,-0.004356061,3.068028295,5.11,1,1
74263281,2.995643939,1.901361628,3.039,1,1
74263281,-0.004356061,3.734694961,4.829,0,1
74263281,0.995643939,9.901361628,2.987,0,0
74263281,-1.004356061,-4.931971705,3.603,1,0
74263281,2.995643939,-12.34863837,3.264,1,1
74263281,1.995643939,-11.59863837,4.867,1,1
74263281,2.995643939,5.401361628,3.242,0,0
74263281,0.995643939,7.901361628,3.646,0,0
74263281,-0.004356061,6.734694961,5.386,0,0
74263281,0.995643939,-9.265305039,3.817,1,1
74263281,-1.004356061,7.901361628,2.854,0,0
74263281,2.995643939,5.151361628,2.82,0,0
74263281,1.995643939,5.068028295,2.449,0,0
74263281,-1.004356061,-13.43197171,3.157,1,0
74263281,-0.004356061,5.068028295,5.428,1,1
74263281,-0.004356061,15.40136163,4.399,0,0
74263281,-3.004356061,9.401361628,2.831,0,1
74263281,-1.004356061,22.23469496,2.821,0,0
74263281,-0.004356061,8.001361628,10.678,0,0
74263281,0.995643939,-2.931971705,2.546,0,0
74263281,-2.004356061,16.40136163,2.265,0,1
74263281,-1.004356061,-9.098638372,2.548,1,0
74263281,1.995643939,-16.84863837,4.92,0,0
74263281,-4.004356061,-17.26530504,7.658,0,1
74263281,-2.004356061,-0.531971705,7.837,1,0
74263281,1.995643939,-17.59863837,2.394,0,0
74263281,-0.004356061,18.40136163,4.57,0,0
74263281,-4.004356061,-0.931971705,7.954,0,1
74263281,1.995643939,12.06802829,7.55,1,1
74263281,-3.004356061,10.00136163,6.199,1,1
74263281,-0.004356061,-7.931971705,4.119,1,0
74263281,-0.004356061,8.068028295,5.02,1,1
74263281,-1.004356061,-8.265305039,5.638,1,0
74263281,-2.004356061,-1.198638372,7.212,0,1
74263281,-0.004356061,1.601361628,11.322,0,0
75969320,1.995643939,-28.26530504,1,1,0
75969320,1.995643939,-11.26530504,1,1,1
75969320,-0.004356061,-8.598638372,1.215,0,1
75969320,-2.004356061,-10.93197171,1.096,0,1
75969320,-2.004356061,10.73469496,1,1,1
75969320,1.995643939,-9.265305039,1.848,1,1
75969320,-2.004356061,-11.93197171,1,0,1
75969320,-0.004356061,19.40136163,2.28,1,1
75969320,-2.004356061,14.06802829,1.182,1,1
75969320,-2.004356061,-4.265305039,1,0,1
75969320,1.995643939,-9.598638372,2.335,1,0
75969320,-3.004356061,-13.59863837,3.974,0,1
75969320,-2.004356061,9.068028295,1.151,0,1
75969320,-0.004356061,22.40136163,1.031,1,0
75969320,-2.004356061,-12.93197171,1,1,0
75969320,-0.004356061,-6.098638372,1.11,1,1
75969320,-2.004356061,-0.931971705,1.063,1,0
75969320,1.995643939,-8.265305039,2.268,0,1
75969320,-0.004356061,-0.098638372,1.115,1,0
75969320,-0.004356061,-3.098638372,1,1,0
75969320,-0.004356061,-5.598638372,1.924,1,1
75969320,-2.004356061,9.401361628,1.62,1,0
75969320,1.995643939,-11.26530504,1.448,1,1
75969320,-2.004356061,7.401361628,1,1,1
75969320,1.995643939,13.73469496,1.453,0,0
75969320,0.995643939,-4.765305039,2.578,1,1
75969320,-0.004356061,-10.59863837,1,1,0
75969320,-0.004356061,3.401361628,1.19,1,0
75969320,-0.004356061,14.90136163,1.157,0,1
75969320,-0.004356061,3.401361628,1.184,1,0
75969320,-1.004356061,-13.59863837,2.68,0,1
75969320,-0.004356061,-23.09863837,1.109,1,0
75969320,-0.004356061,10.90136163,1.517,1,0
75969320,1.995643939,-6.265305039,1.172,0,0
75969320,-0.004356061,-8.598638372,1,1,0
75969320,1.995643939,-22.93197171,1.871,1,1
75969320,-0.004356061,1.401361628,1.51,1,1
75969320,1.995643939,4.734694961,2.131,1,1
75969320,0.995643939,-19.09863837,3.232,1,0
75969320,-2.004356061,-1.348638372,4.562,0,1
75969320,-0.004356061,0.901361628,1.408,0,0
75969320,-0.004356061,1.901361628,1,1,1
75969320,1.995643939,19.40136163,1.253,0,1
75969320,1.995643939,16.06802829,1.507,0,0
75969320,-0.004356061,31.40136163,1.497,0,1
75969320,-0.004356061,16.90136163,1,1,0
75969320,1.995643939,13.73469496,1.031,0,0
75969320,-0.004356061,-5.098638372,1.089,0,0
75969320,-2.004356061,7.068028295,1.031,1,1
75969320,0.995643939,14.23469496,2.785,1,1
75969320,-0.004356061,-2.098638372,1,1,1
75969320,-0.004356061,-8.598638372,1,1,0
75969320,-0.004356061,3.901361628,2.348,1,0
75969320,-0.004356061,-15.26530504,4.513,0,1
75969320,-2.004356061,32.73469496,1,1,0
75969320,-2.004356061,2.734694961,1.844,0,0
75969320,-0.004356061,-1.598638372,1,1,1
75969320,-1.004356061,-7.098638372,2.517,0,0
75969320,0.995643939,-6.098638372,2.892,1,0
75969320,-2.004356061,-3.265305039,1.159,0,0
75969320,-0.004356061,11.90136163,1,1,1
75969320,1.995643939,-10.26530504,1,0,1
75969320,-2.004356061,-0.598638372,1.173,1,1
75969320,-0.004356061,-10.09863837,1.491,0,1
75969320,-0.004356061,-16.09863837,1.088,1,1
75969320,1.995643939,2.401361628,1,1,0
75969320,-2.004356061,20.40136163,1.515,0,0
75969320,-2.004356061,-16.59863837,1,0,1
75969320,-1.004356061,1.901361628,3.574,0,1
75969320,-2.004356061,-9.931971705,1.631,1,1
92774005,0.995643939,-3.765305039,3.832,1,1
92774005,-0.004356061,8.401361628,7.758,1,1
92774005,1.995643939,-1.931971705,1.898,0,0
92774005,-1.004356061,-3.431971705,6.33,0,1
92774005,-0.004356061,17.40136163,1.519,1,1
92774005,1.995643939,0.734694961,1.649,1,1
92774005,-3.004356061,6.401361628,6.005,0,0
92774005,0.995643939,0.851361628,9.294,0,0
92774005,-1.004356061,-6.848638372,6.466,0,1
92774005,-5.004356061,-2.312924086,9.172,0,0
92774005,-1.004356061,6.568028295,3.299,1,1
92774005,-1.004356061,7.734694961,3.499,0,0
92774005,1.995643939,22.40136163,1.45,0,1
92774005,1.995643939,1.734694961,1.865,1,1
92774005,2.995643939,-2.098638372,2.66,1,1
92774005,0.995643939,-7.798638372,9.37,1,1
92774005,-1.004356061,-12.43197171,3.757,0,1
92774005,2.995643939,-5.598638372,3.127,1,1
92774005,-2.004356061,1.934694961,7.683,1,1
92774005,1.995643939,-29.93197171,1.729,1,1
92774005,-2.004356061,7.001361628,7.345,1,1
92774005,0.995643939,-16.93197171,6.036,1,0
92774005,-3.004356061,2.301361628,5.705,0,0
92774005,0.995643939,3.901361628,3.301,0,0
92774005,-0.004356061,7.901361628,1.42,0,0
92774005,-0.004356061,-3.098638372,7.593,0,0
92774005,-2.004356061,0.734694961,1.448,1,0
92774005,2.995643939,-2.848638372,3.859,1,1
92774005,-1.004356061,1.401361628,2.87,1,1
92774005,-1.004356061,11.90136163,3.674,1,1
92774005,-1.004356061,-8.265305039,5.503,1,1
92774005,-1.004356061,8.568028295,3.279,1,1
92774005,-2.004356061,3.734694961,8.298,1,1
92774005,-0.004356061,31.40136163,1.362,0,0
92774005,-1.004356061,-10.29863837,9.358,0,1
92774005,-2.004356061,-2.931971705,10.806,1,1
92774005,1.995643939,-1.931971705,2.053,1,1
92774005,-0.004356061,-3.265305039,4.773,0,0
92774005,-3.004356061,13.90136163,2.812,1,1
92774005,-1.004356061,-9.598638372,2.983,1,0
92774005,2.995643939,9.301361628,5.903,1,1
92774005,-0.004356061,5.401361628,1.72,0,0
92774005,-0.004356061,-23.26530504,4.487,1,0
92774005,-2.004356061,8.068028295,1.957,0,0
92774005,0.995643939,9.401361628,3.86,0,0
92774005,1.995643939,-2.265305039,1.453,0,0
92774005,0.995643939,29.73469496,3.104,1,1
92774005,-1.004356061,-2.931971705,6.599,1,1
92774005,1.995643939,-4.265305039,1.79,1,1
92774005,-0.004356061,2.401361628,1.673,1,1
92774005,-0.004356061,4.901361628,1.687,1,1
92774005,-0.004356061,12.40136163,4.913,1,1
92774005,1.995643939,8.734694961,1.955,0,0
92774005,-2.004356061,10.15136163,4.388,0,0
92774005,-2.004356061,-1.848638372,5.064,1,0
92774005,0.995643939,2.551361628,9.699,0,0
92774005,-2.004356061,1.068028295,1.831,1,1
92774005,-3.004356061,-12.99863837,6.65,1,0
92774005,0.995643939,1.984694961,6.442,1,1
92774005,-3.004356061,0.568028295,9.404,1,1
92774005,2.995643939,4.151361628,2.873,1,1
92774005,-0.004356061,-15.26530504,4.689,0,1
92774005,2.995643939,-7.598638372,3.207,0,0
92774005,-0.004356061,8.734694961,4.497,1,1
92774005,-2.004356061,-2.431971705,10.799,0,1
92774005,-2.004356061,-7.598638372,1.711,1,0
92774005,-0.004356061,-9.398638372,10.675,1,0
92774005,4.995643939,-4.098638372,6.176,1,1
92774005,-2.004356061,-24.26530504,1.786,1,0
92774005,-2.004356061,-0.598638372,5.371,0,1
92774005,1.995643939,-13.93197171,1.645,1,1
92774005,-4.004356061,-10.26530504,7.892,0,1
92774005,1.995643939,12.06802829,2.046,1,1
92774005,-2.004356061,30.06802829,1.559,0,0
92774005,-0.004356061,-18.59863837,1.524,1,0
92774005,-5.004356061,-8.431971705,6.019,0,1
92774005,0.995643939,-2.931971705,3.488,0,0
92774005,0.995643939,4.901361628,6.295,1,1
92774005,-1.004356061,16.23469496,2.914,1,1
96226407,-0.004356061,8.401361628,2.006,0,0
96226407,1.995643939,0.001361628,8.066,0,0
96226407,-1.004356061,-2.348638372,5.825,0,0
96226407,0.995643939,-5.265305039,3.188,0,0
96226407,-1.004356061,8.401361628,2.678,0,0
96226407,-1.004356061,23.23469496,2.569,1,1
96226407,0.995643939,2.234694961,3.924,0,0
96226407,0.995643939,3.484694961,5.535,0,0
96226407,-1.004356061,3.568028295,5.842,0,1
96226407,-1.004356061,-16.26530504,3.668,1,0
96226407,-2.004356061,1.534694961,8.272,1,0
96226407,1.995643939,-13.74149551,13.393,1,0
96226407,-0.004356061,5.651361628,8.311,0,0
96226407,2.995643939,1.068028295,9.306,0,0
96226407,-2.004356061,-3.098638372,4.596,1,0
96226407,-0.004356061,1.234694961,14.003,0,0
96226407,-2.004356061,7.401361628,1.847,1,1
96226407,2.995643939,3.701361628,6.685,0,0
96226407,-2.004356061,-18.93197171,2.118,1,0
96226407,-0.004356061,-0.598638372,4.794,0,0
96226407,-2.004356061,-4.598638372,5.487,1,1
96226407,-4.004356061,-5.687527261,17.2,0,0
96226407,-4.004356061,4.401361628,13.545,0,1
96226407,1.995643939,12.80136163,7.186,0,0
96226407,-2.004356061,16.73469496,2.151,0,0
96226407,1.995643939,12.90136163,5.428,0,0
96226407,2.995643939,-5.027209801,12.691,0,0
96226407,-2.004356061,-2.848638372,5.215,0,0
96226407,-0.004356061,-7.598638372,2.376,0,1
96226407,-2.004356061,7.401361628,1.718,1,1
96226407,4.995643939,2.234694961,5.891,1,1
96226407,-4.004356061,7.829933056,10.247,1,1
96226407,-1.004356061,-19.76530504,3.175,0,1
96226407,-1.004356061,0.651361628,9.624,0,0
96226407,-0.004356061,1.068028295,4.11,0,0
96226407,-1.004356061,5.484694961,5.81,0,1
96226407,-0.004356061,7.901361628,1.811,1,1
96226407,-1.004356061,9.801361628,9.519,0,0
96226407,2.995643939,-12.09863837,9.535,1,0
96226407,0.995643939,3.484694961,6.794,1,1
96226407,-0.004356061,-0.598638372,8.443,0,0
96226407,-5.004356061,6.115647342,9.655,0,1
96226407,-0.004356061,1.401361628,13.532,1,1
96226407,-0.004356061,-18.26530504,5.268,0,1
96226407,2.995643939,-19.59863837,5.984,1,1
96226407,-6.004356061,-0.043082817,14.158,1,1
96226407,-1.004356061,1.601361628,9.071,1,1
96226407,-3.004356061,-12.09863837,9.611,0,1
96226407,-2.004356061,18.90136163,5.235,0,0
96226407,-1.004356061,0.501361628,12.07,1,1
96226407,-3.004356061,10.70136163,5.523,1,1
96226407,-1.004356061,0.651361628,5.6,0,0
96226407,1.995643939,7.401361628,16.438,0,0
96226407,0.995643939,6.068028295,3.317,1,1
96226407,-2.004356061,6.901361628,4.828,0,0
96226407,-1.004356061,4.968028295,12.919,1,0
96226407,-2.004356061,-1.027209801,13.565,0,0
96226407,1.995643939,10.90136163,4.435,0,0
96226407,1.995643939,21.73469496,1.939,0,0
96226407,-1.004356061,10.48469496,5.603,1,1
96226407,-3.004356061,-10.59863837,5.648,1,0
96226407,2.995643939,5.601361628,5.825,1,1
96226407,-0.004356061,-0.598638372,1.574,0,1
96226407,0.995643939,5.401361628,5.728,0,0
96226407,1.995643939,6.734694961,10.041,0,0
96226407,-2.004356061,5.651361628,5.493,0,0
96226407,-3.004356061,-7.931971705,9.687,0,1
96226407,-5.004356061,-6.955781229,9.007,0,0
96226407,-0.004356061,8.901361628,13.141,0,0
96226407,-0.004356061,5.734694961,5.478,1,1
96226407,1.995643939,0.801361628,13.106,1,0
97123322,-2.004356061,-11.93197171,1.199,0,1
97123322,-0.004356061,-29.59863837,1.302,1,0
97123322,1.995643939,-30.93197171,1,0,0
97123322,-0.004356061,-8.598638372,1,1,0
97123322,-2.004356061,-35.26530504,1.124,0,1
97123322,-0.004356061,-23.09863837,1.095,0,1
97123322,-0.004356061,-20.09863837,1.107,0,1
97123322,1.995643939,-5.598638372,1.156,1,1
97123322,-0.004356061,-17.09863837,1.186,1,1
97123322,-2.004356061,-20.59863837,1,0,0
97123322,-0.004356061,-31.09863837,1.196,0,1
97123322,-0.004356061,-18.09863837,1,1,1
97123322,1.995643939,-11.26530504,1.064,0,0
97123322,1.995643939,-10.26530504,1.143,0,1
97123322,1.995643939,-8.598638372,1.043,0,0
97123322,-2.004356061,-29.59863837,1.18,1,1
97123322,-2.004356061,-44.93197171,1.409,0,1
97123322,1.995643939,-3.265305039,1.164,0,1
97123322,-0.004356061,-25.09863837,1.17,1,1
97123322,-0.004356061,-12.09863837,1.073,1,0
97123322,-0.004356061,-7.098638372,1,1,0
97123322,-2.004356061,-1.598638372,1,0,0
97123322,1.995643939,-16.93197171,1.327,1,1
97123322,-2.004356061,-16.59863837,1,0,0
97123322,1.995643939,-19.59863837,1.133,0,0
97123322,-2.004356061,-2.931971705,1,1,1
97123322,-0.004356061,4.401361628,1.053,0,1
97123322,-0.004356061,-7.598638372,1.068,0,1
97123322,1.995643939,-4.265305039,1.073,1,0
97123322,-2.004356061,-1.598638372,1,1,0
97123322,-0.004356061,-17.09863837,1.027,0,0
97123322,-2.004356061,-5.931971705,1,0,1
97123322,-0.004356061,-27.59863837,1.152,1,0
97123322,-0.004356061,-41.09863837,1.228,1,1
97123322,-0.004356061,-15.09863837,1.314,0,0
97123322,-0.004356061,1.901361628,1.064,0,0
97123322,-2.004356061,-41.93197171,1.133,0,0
97123322,-0.004356061,-30.09863837,1.043,0,1
97123322,-2.004356061,-20.59863837,1.045,0,1
97123322,1.995643939,-7.598638372,1,1,1
97123322,-0.004356061,-28.09863837,1.05,0,0
97123322,-0.004356061,-26.09863837,1,1,0
97123322,-2.004356061,-33.93197171,1.089,0,0
97123322,-2.004356061,4.734694961,1.146,1,0
