,mean,std,2.5q,25q,50q,75q,97.5q,mc err
z_Intercept_subj.336172395,0.5132191453268056,0.015656648646310025,0.48002876197764655,0.5041206536139712,0.5141953062527163,0.5230983582743612,0.5436373676527821,0.0003722051988746218
z_Intercept_subj.349171132,0.5075199260578699,0.017075687753361057,0.46834690796786566,0.49769162680767887,0.5095909391815933,0.5190682745354416,0.5372084276556828,0.0006154491205301174
z_Intercept_subj.350745134,0.5077412487434874,0.017049601257785877,0.46831429671781244,0.49830896167308536,0.5095519322895449,0.519100225144395,0.5381843255166454,0.0006141315428403131
z_Intercept_subj.351777009,0.5158576887155177,0.01575752957181096,0.48372261602477934,0.5065134058185838,0.5164934240116261,0.5255707734372582,0.5466679546894,0.00032454242066998066
z_Intercept_subj.355043712,0.5304638781905786,0.018278085728666387,0.5007535091359687,0.5182056013153316,0.5276388748377953,0.5399535206649936,0.5733440298621492,0.0007405752420257958
z_Intercept_subj.367119634,0.5144930138548754,0.01584907762248404,0.4805751125341889,0.5052184625800523,0.5154445554625955,0.5239191796551896,0.5450704524978385,0.0003252852481855718
z_Intercept_subj.374844073,0.5169050912244048,0.017730576195288717,0.47903856451190147,0.5068004134177247,0.517175124992568,0.5270247477087545,0.552777230276061,0.0003920651019289721
z_Intercept_subj.374999420,0.5263199789294414,0.01740088289029287,0.4964164132738375,0.5152054996396982,0.524357468880852,0.5357964104896478,0.5673067472286579,0.0006218054724157442
z_Intercept_subj.394422911,0.5222858763149031,0.016463636330994364,0.4915464692192296,0.5122470840197101,0.5214645872097583,0.5311753558609053,0.5582727206004555,0.00044030839721254317
z_Intercept_subj.396122776,0.5178652044830211,0.016765127309377934,0.4846489213469619,0.5078694424766351,0.517626781026921,0.5273060328304086,0.5531836028539724,0.00035094643511491815
z_Intercept_subj.408368411,0.5191927328829026,0.015724821710207663,0.48788538269544457,0.5096203209597187,0.518896337236992,0.5282085222086654,0.55240197237149,0.0003189229007527166
z_Intercept_subj.432332461,0.5198071958563742,0.016391483133416256,0.4886861687784538,0.5096756882325534,0.5193636006286785,0.5289693669106055,0.5547823047612448,0.00036406173685049815
z_Intercept_subj.433311086,0.5122673194039445,0.01675552801683297,0.4760445746488345,0.5025297619268408,0.5136772907185871,0.5227455736644251,0.543743107251492,0.0004439952994098156
z_Intercept_subj.446421117,0.5273769564671085,0.017160810709039243,0.49731417874445055,0.5159053057490354,0.525660209342309,0.5372439950578627,0.5651860522390126,0.000613100972961881
z_Intercept_subj.449943813,0.5226859631092308,0.016568869129614472,0.4920748949695614,0.5125677870627445,0.5215225413459904,0.5313184431487195,0.5607882819731222,0.00045374694348343183
z_Intercept_subj.452249694,0.5123840224825867,0.016584627170129772,0.47626116774734567,0.5026923320631277,0.514026257814081,0.522895538700846,0.5437276591085053,0.0004331755219989482
z_Intercept_subj.455194813,0.5115532449177702,0.016858689555165077,0.47375226426319533,0.5019608778380232,0.5131491151246743,0.5221524868305979,0.5420167818856568,0.0005530603596111074
z_Intercept_subj.455717130,0.5071349890003306,0.017499465235284378,0.46785286578309404,0.4970662234790421,0.5089953171788144,0.5191319696699167,0.5367675926501739,0.0006233801025274973
z_Intercept_subj.492518259,0.5131192315313732,0.016084276570608173,0.47869211661149935,0.5037865992648115,0.5142487318436731,0.5229219857076273,0.5446572122857022,0.0003857958584776217
z_Intercept_subj.502901314,0.5233653387227039,0.017480116680582528,0.490149878676309,0.5124739867838627,0.5223846052670691,0.5329014401921605,0.5616462854012363,0.00044122307347285755
z_Intercept_subj.504663288,0.5277922733755415,0.01769156710457241,0.4980935253745585,0.5162803577559755,0.5254137914856613,0.5372127894167882,0.5692611572006532,0.000657552980971805
z_Intercept_subj.507157861,0.5084780479010823,0.016962854456000674,0.4699729571038353,0.4988892429831013,0.5102649020474338,0.5196189509321527,0.5381188758977886,0.0005844627899443636
z_Intercept_subj.507740391,0.505977131771524,0.01738245135395339,0.46680680464927543,0.49548418374743053,0.5082521260160631,0.517954402560126,0.5357202108812924,0.0006430977378547464
z_Intercept_subj.514268702,0.5070515441780368,0.01689070744722931,0.47008815908001056,0.4971408860809196,0.5088252734178367,0.5184421925311129,0.5361361520906175,0.000589057120935128
z_Intercept_subj.522579064,0.5161256156840518,0.017312801716616758,0.4799073821422458,0.5062365952446203,0.5166708645120425,0.5264505502316761,0.5516714059750534,0.0003902565443204028
z_Intercept_subj.534449063,0.5250509544996187,0.01692236086894889,0.49469686363973303,0.5144190237895028,0.5234355960694478,0.5345037292945218,0.5619738298269568,0.0005483869979843563
