,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.350745134,0.76858556419524,0.0667261679331025,0.6167307956687547,0.7301416291087638,0.7764785393919161,0.8158503103918311,0.8772180603418384,0.0009034814878925844
t_subj.351777009,0.9688337114163357,0.007007955793102729,0.9530572195014907,0.9647409527953993,0.9695539756048724,0.9738270129953834,0.9801636050863957,9.893876037333033e-05
t_subj.355043712,0.46194713512470104,0.11856100662909691,0.222285242436302,0.38085996928474447,0.46402352707327515,0.5464580428621404,0.6836626159591164,0.0015015551093856584
t_subj.367119634,0.8463565316647296,0.044874109415349084,0.7456722503605017,0.8193455874685032,0.8511732971307712,0.8785245024185112,0.9195503460255942,0.0006033347596757732
t_subj.374844073,0.977750870653035,0.30443325715921304,0.6163382586281232,0.778101748733687,0.8660443089126952,1.058072930216663,1.688454499901768,0.006894243355998027
t_subj.374999420,0.6421324934560331,0.1456848617200624,0.337310555950966,0.5447380382227499,0.6509774790731107,0.7456849453090841,0.9027393656119787,0.00191625218172108
t_subj.394422911,1.8399490994367702,0.19215680187319448,1.4414668936483461,1.7288631905675869,1.8534863000683168,1.9596335579277115,2.1599871790788465,0.002359093552384954
t_subj.396122776,1.8263444104483995,0.24887817902306134,1.3249817625232336,1.6741689621095772,1.8168014321483443,1.985490405475184,2.3103802755937695,0.0032012702579389115
t_subj.408368411,1.333262159926596,0.02772940343980224,1.2461218902268854,1.3253850663512532,1.338955549029653,1.3499750847549912,1.3657761342225698,0.00043921348056846673
t_subj.432332461,1.3811811311057354,0.033279741064272915,1.3033719937421273,1.3674853928746877,1.3861051121415797,1.4003469345415545,1.4373492666876553,0.0005243436440522665
t_subj.433311086,1.4206915973526966,0.2806738860133026,0.7384761917000939,1.2521134725014733,1.4541715627547536,1.6193099979384518,1.873478612071347,0.0033691359009278103
t_subj.446421117,0.9837936391325638,0.005063824174361672,0.971906554994929,0.9808851712846507,0.9843802633691077,0.9873481846285435,0.9919937661174396,5.456259882646771e-05
t_subj.449943813,0.7842735358276817,0.10983867399053748,0.543619585423361,0.7159585322074994,0.7950143679740507,0.8615454275519914,0.9711623679059499,0.0015062233576374263
t_subj.452249694,1.9757900900248921,0.1752628311013568,1.520402432737629,1.8997142369047444,2.004263487066059,2.0907157948813158,2.2221890686089725,0.0024590172422297002
t_subj.455194813,1.018686075304105,0.1789091703129108,0.775696983521659,0.8558460774555616,0.9280019487506062,1.1804222611882165,1.339641051811905,0.010088363908593499
t_subj.455717130,0.513130599211566,0.11557740957209527,0.27637772864672194,0.436508951335893,0.5165558787086711,0.5958258151717236,0.7190211432235107,0.0013198276669598922
t_subj.492518259,0.8560403721523034,0.06301333302562093,0.714145810000241,0.8187147963941925,0.8636467531646825,0.9010334646129994,0.9573874742234711,0.0007955315968750512
t_subj.502901314,0.750997026711822,0.23356253482069464,0.3320619322364725,0.5739454566876852,0.7409474120143981,0.925780197898962,1.1979578838053102,0.0031327704373988255
t_subj.504663288,1.3225479587639069,0.19331473452217887,0.9032126203643066,1.2024690906402504,1.3378448839126764,1.4571372404613567,1.6602136409533157,0.002144329686848357
t_subj.507157861,0.9762281984759483,0.048249462774413665,0.9083228587726758,0.951418549424282,0.9701583871250231,0.9864294426068368,1.12453866219531,0.0016280277702859307
t_subj.507740391,1.5758015950686284,0.11745032252238599,1.275897344546237,1.5226419679108898,1.593733389658978,1.6525094899031894,1.7629804530233066,0.0015518001445150235
t_subj.514268702,1.3877067113335966,0.015131309325381863,1.3536748088391122,1.3801004499054454,1.3899235590018395,1.3979152092990323,1.409686058588723,0.0002244808184902282
t_subj.522579064,1.4166905646228642,0.5749702607221694,0.5479726773705939,0.9380560885029947,1.292425225671673,1.923705973358201,2.483081514586226,0.008710393457181788
t_subj.534449063,0.4572177872304762,0.10598478635675215,0.23646174002758963,0.38714043835920037,0.4624954966187935,0.5327590667756985,0.649150271280915,0.0014033069902797503
t_subj.539422517,4.373230247360578,1.3896666452962265,1.3214755164815213,3.581819204809456,4.864309108503733,5.404705048698651,6.050794209095245,0.038216904923837364
t_subj.546064836,1.5042118355710001,0.048297076562203244,1.414113038816117,1.4740604862480409,1.4994927592528977,1.5301735138569703,1.6033023045781227,0.0008485353967513391
t_subj.561564728,0.988452791412645,0.1576837133366869,0.6741890597888645,0.8776476550893326,0.991095624526641,1.1115043617743883,1.2543269141852922,0.001860461925619731
t_subj.563121476,0.9505451166971551,0.010687887318836475,0.9268296654161834,0.9439488100096585,0.9517909188141714,0.9582236589124243,0.9681369908570192,0.00014675383720149938
t_subj.578711405,1.2338921791461754,0.007717815628910096,1.2164124292179008,1.2293749664128613,1.234823637992208,1.239360141024679,1.246215761324566,9.463335374714217e-05
t_subj.584470675,2.9558962133551847,0.47498072183746,2.2900930297565605,2.6626321030446225,2.8456725914375367,3.086048382192207,4.167893864859615,0.01317641693163792
t_subj.586071473,0.7837887816690232,0.14392739670262422,0.4753793093855305,0.6905394135327074,0.7949090023924088,0.8854339208032664,1.0410307521819604,0.0015301302444161516
t_subj.589703985,0.9840062483064008,0.03582948370793762,0.8841942031292485,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.003428796980853012
t_subj.605713945,0.9826049615072775,0.005690243984095081,0.9695632731465232,0.9793293493440342,0.9833046503995987,0.9867285130887793,0.991498714273915,6.994909068526266e-05
t_subj.626227255,0.5910456689971666,0.13075663868207815,0.31386060351966144,0.5063113306295808,0.5978959965307711,0.6848669543577434,0.8241417285534869,0.0013868146545928258
